timestamp,source,book,sport,game_id,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-02-17T15:33:10.101241,vsin_dk,draftkings,cbase,cbase_20260217_cincinnati_auburn,Feb 17,,Cincinnati,Auburn,145.0,6.0,94.0,8.0,92.0,13.5,34.0,66.0,61.0,39.0,,,,,2.0,27.0,False,True,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T15:33:10.101241,vsin_dk,draftkings,cbase,cbase_20260217_sam_houston_houston_christian,Feb 17,,Sam Houston,Houston Christian,-125.0,68.0,32.0,24.0,76.0,14.5,60.0,40.0,100.0,,,,,,44.0,40.0,True,True,8,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,,,
2026-02-17T15:33:10.101241,vsin_dk,draftkings,cbase,cbase_20260217_texas_tech_utrgv,Feb 17,,Texas Tech,UTRGV,-120.0,70.0,30.0,14.0,86.0,15.5,69.0,31.0,87.0,13.0,,,,,56.0,18.0,True,True,8,0.0,-4.0,4.0,-3.0,3.0,0.0,-1.0,1.0,0.0,0.0,,
2026-02-17T15:33:10.101241,vsin_dk,draftkings,cbase,cbase_20260217_abilene_christian_dbu,Feb 17,,Abilene Christian,DBU,325.0,2.0,98.0,4.0,96.0,15.5,60.0,40.0,97.0,3.0,,,,,2.0,37.0,False,True,8,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T15:33:10.101241,vsin_dk,draftkings,cbase,cbase_20260217_louisianalafayette_rice,Feb 17,,Louisiana-Lafayette,Rice,-160.0,51.0,49.0,8.0,92.0,13.5,28.0,72.0,86.0,14.0,,,,,43.0,58.0,True,True,8,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,,
2026-02-17T15:33:10.101241,vsin_dk,draftkings,cbase,cbase_20260217_ut_arlington_tcu,Feb 17,,UT Arlington,TCU,300.0,1.0,99.0,1.0,99.0,13.5,40.0,60.0,86.0,14.0,,,,,0.0,46.0,False,True,8,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-5.0,5.0,,
2026-02-17T15:33:10.101241,vsin_dk,draftkings,cbase,cbase_20260217_uconn_arizona_state,Feb 17,,UConn,Arizona State,140.0,6.0,94.0,3.0,97.0,14.5,24.0,76.0,82.0,18.0,,,,,3.0,58.0,False,True,8,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,,
2026-02-17T15:33:10.101241,vsin_dk,draftkings,cbase,cbase_20260217_lmu_usc,Feb 17,,LMU,USC,300.0,1.0,99.0,6.0,94.0,,,,,,,,,,5.0,,False,,8,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_western_carolina_usc_upstate,Feb 17,,Western Carolina,USC Upstate,110.0,27.0,73.0,42.0,58.0,15.5,31.0,69.0,85.0,15.0,,,,,15.0,54.0,True,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_tulane_ucla,Feb 17,,Tulane,UCLA,340.0,3.0,97.0,13.0,87.0,15.5,31.0,69.0,47.0,53.0,,,,,10.0,16.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_saint_louis_southeast_missouri_state,Feb 17,,Saint Louis,Southeast Missouri State,135.0,21.0,79.0,32.0,68.0,13.5,48.0,52.0,95.0,5.0,,,,,11.0,47.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_appalachian_state_duke,Feb 17,,Appalachian State,Duke,250.0,3.0,97.0,3.0,97.0,15.5,26.0,74.0,33.0,67.0,,,,,0.0,7.0,False,False,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_lipscomb_tennessee_tech,Feb 17,,Lipscomb,Tennessee Tech,100.0,30.0,70.0,38.0,62.0,13.5,61.0,39.0,88.0,12.0,,,,,8.0,27.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_etsu_virginia_tech,Feb 17,,ETSU,Virginia Tech,135.0,12.0,88.0,8.0,92.0,14.5,48.0,52.0,65.0,35.0,,,,,4.0,17.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_illinois_state_siue,Feb 17,,Illinois State,SIUE,-200.0,87.0,13.0,18.0,82.0,16.5,15.0,85.0,26.0,74.0,,,,,69.0,11.0,True,False,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_charlotte_clemson,Feb 17,,Charlotte,Clemson,220.0,2.0,98.0,1.0,99.0,13.5,47.0,53.0,5.0,95.0,,,,,1.0,42.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_missouri_state_oral_roberts,Feb 17,,Missouri State,Oral Roberts,-166.0,78.0,22.0,27.0,73.0,12.5,60.0,40.0,74.0,26.0,,,,,51.0,14.0,True,False,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_college_of_charleston_coastal_carolina,Feb 17,,College of Charleston,Coastal Carolina,300.0,2.0,98.0,1.0,99.0,14.5,37.0,63.0,59.0,41.0,,,,,1.0,22.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_georgia_state_jacksonville_state,Feb 17,,Georgia State,Jacksonville State,114.0,29.0,71.0,3.0,97.0,14.5,30.0,70.0,41.0,59.0,,,,,26.0,11.0,True,False,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_arkansas_state_ole_miss,Feb 17,,Arkansas State,Ole Miss,340.0,2.0,98.0,3.0,97.0,15.5,57.0,43.0,95.0,5.0,,,,,1.0,38.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_alabama_samford,Feb 17,,Alabama,Samford,-195.0,94.0,6.0,94.0,6.0,13.5,46.0,54.0,38.0,62.0,,,,,0.0,8.0,False,False,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_east_carolina_campbell,Feb 17,,East Carolina,Campbell,-188.0,80.0,20.0,54.0,46.0,13.5,49.0,51.0,28.0,72.0,,,,,26.0,21.0,True,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_troy_mississippi_state,Feb 17,,Troy,Mississippi State,220.0,3.0,97.0,3.0,97.0,15.5,40.0,60.0,94.0,6.0,,,,,0.0,54.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_high_point_wake_forest,Feb 17,,High Point,Wake Forest,240.0,2.0,98.0,1.0,99.0,15.5,34.0,66.0,37.0,63.0,,,,,1.0,3.0,False,False,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_little_rock_memphis,Feb 17,,Little Rock,Memphis,114.0,16.0,84.0,84.0,16.0,14.5,29.0,71.0,95.0,5.0,,,,,68.0,66.0,True,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_unc_greensboro_davidson,Feb 17,,UNC Greensboro,Davidson,-115.0,58.0,42.0,75.0,25.0,14.5,23.0,77.0,57.0,43.0,,,,,17.0,34.0,True,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_south_carolina_wofford,Feb 17,,South Carolina,Wofford,-130.0,83.0,17.0,76.0,24.0,13.5,48.0,52.0,24.0,76.0,,,,,7.0,24.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_fiu_bethunecookman,Feb 17,,FIU,Bethune-Cookman,-125.0,83.0,17.0,41.0,59.0,13.5,74.0,26.0,85.0,15.0,,,,,42.0,11.0,True,False,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_florida_state_jacksonville,Feb 17,,Florida State,Jacksonville,-345.0,98.0,2.0,96.0,4.0,14.5,44.0,56.0,60.0,40.0,,,,,2.0,16.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_lamar_texas,Feb 17,,Lamar,Texas,325.0,1.0,99.0,4.0,96.0,14.5,57.0,43.0,48.0,52.0,,,,,3.0,9.0,False,False,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_san_diego_long_beach_state,Feb 17,,San Diego,Long Beach State,-145.0,72.0,28.0,96.0,4.0,13.5,65.0,35.0,98.0,2.0,,,,,24.0,33.0,True,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_missouri_florida_atlantic,Feb 17,,Missouri,Florida Atlantic,145.0,30.0,70.0,22.0,78.0,14.5,54.0,46.0,15.0,85.0,,,,,8.0,39.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_florida_stetson,Feb 17,,Florida,Stetson,-298.0,99.0,1.0,98.0,2.0,14.5,56.0,44.0,13.0,87.0,,,,,1.0,43.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_south_alabama_nicholls_state,Feb 17,,South Alabama,Nicholls State,-215.0,91.0,9.0,25.0,75.0,13.5,65.0,35.0,93.0,7.0,,,,,66.0,28.0,True,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_southern_mississippi_southeastern_louisiana,Feb 17,,Southern Mississippi,Southeastern Louisiana,-220.0,95.0,5.0,98.0,2.0,14.5,34.0,66.0,25.0,75.0,,,,,3.0,9.0,False,False,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_cincinnati_auburn,Feb 17,,Cincinnati,Auburn,145.0,7.0,93.0,7.0,93.0,13.5,62.0,38.0,74.0,26.0,,,,,0.0,12.0,False,False,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_sam_houston_houston_christian,Feb 17,,Sam Houston,Houston Christian,-125.0,68.0,32.0,28.0,72.0,14.5,62.0,38.0,99.0,1.0,,,,,40.0,37.0,True,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_texas_tech_utrgv,Feb 17,,Texas Tech,UTRGV,-115.0,72.0,28.0,21.0,79.0,15.5,68.0,32.0,87.0,13.0,,,,,51.0,19.0,True,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_abilene_christian_dbu,Feb 17,,Abilene Christian,DBU,325.0,2.0,98.0,3.0,97.0,15.5,67.0,33.0,97.0,3.0,,,,,1.0,30.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_louisianalafayette_rice,Feb 17,,Louisiana-Lafayette,Rice,-160.0,51.0,49.0,11.0,89.0,13.5,47.0,53.0,72.0,28.0,,,,,40.0,25.0,True,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_ut_arlington_tcu,Feb 17,,UT Arlington,TCU,300.0,1.0,99.0,1.0,99.0,13.5,56.0,44.0,86.0,14.0,,,,,0.0,30.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_uconn_arizona_state,Feb 17,,UConn,Arizona State,140.0,6.0,94.0,4.0,96.0,14.5,48.0,52.0,75.0,25.0,,,,,2.0,27.0,False,True,1,,,,,,,,,,,,
2026-02-17T18:33:09.009133,vsin_dk,draftkings,cbase,cbase_20260217_lmu_usc,Feb 17,,LMU,USC,300.0,1.0,99.0,6.0,94.0,,,,,,,,,,5.0,,False,,1,,,,,,,,,,,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_western_carolina_usc_upstate,Feb 17,,Western Carolina,USC Upstate,110.0,27.0,73.0,42.0,58.0,15.5,31.0,69.0,85.0,15.0,,,,,15.0,54.0,True,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_tulane_ucla,Feb 17,,Tulane,UCLA,340.0,3.0,97.0,13.0,87.0,15.5,31.0,69.0,47.0,53.0,,,,,10.0,16.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_saint_louis_southeast_missouri_state,Feb 17,,Saint Louis,Southeast Missouri State,135.0,21.0,79.0,32.0,68.0,13.5,48.0,52.0,95.0,5.0,,,,,11.0,47.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_appalachian_state_duke,Feb 17,,Appalachian State,Duke,250.0,3.0,97.0,3.0,97.0,15.5,26.0,74.0,33.0,67.0,,,,,0.0,7.0,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_lipscomb_tennessee_tech,Feb 17,,Lipscomb,Tennessee Tech,100.0,30.0,70.0,38.0,62.0,13.5,61.0,39.0,88.0,12.0,,,,,8.0,27.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_etsu_virginia_tech,Feb 17,,ETSU,Virginia Tech,135.0,12.0,88.0,8.0,92.0,14.5,48.0,52.0,65.0,35.0,,,,,4.0,17.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_illinois_state_siue,Feb 17,,Illinois State,SIUE,-200.0,87.0,13.0,18.0,82.0,16.5,15.0,85.0,26.0,74.0,,,,,69.0,11.0,True,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_charlotte_clemson,Feb 17,,Charlotte,Clemson,220.0,2.0,98.0,1.0,99.0,13.5,47.0,53.0,5.0,95.0,,,,,1.0,42.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_missouri_state_oral_roberts,Feb 17,,Missouri State,Oral Roberts,-166.0,78.0,22.0,27.0,73.0,12.5,60.0,40.0,74.0,26.0,,,,,51.0,14.0,True,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_college_of_charleston_coastal_carolina,Feb 17,,College of Charleston,Coastal Carolina,300.0,2.0,98.0,1.0,99.0,14.5,37.0,63.0,59.0,41.0,,,,,1.0,22.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_georgia_state_jacksonville_state,Feb 17,,Georgia State,Jacksonville State,114.0,29.0,71.0,3.0,97.0,14.5,30.0,70.0,41.0,59.0,,,,,26.0,11.0,True,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_arkansas_state_ole_miss,Feb 17,,Arkansas State,Ole Miss,340.0,2.0,98.0,3.0,97.0,15.5,57.0,43.0,95.0,5.0,,,,,1.0,38.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_alabama_samford,Feb 17,,Alabama,Samford,-195.0,94.0,6.0,94.0,6.0,13.5,46.0,54.0,38.0,62.0,,,,,0.0,8.0,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_east_carolina_campbell,Feb 17,,East Carolina,Campbell,-188.0,80.0,20.0,54.0,46.0,13.5,49.0,51.0,28.0,72.0,,,,,26.0,21.0,True,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_troy_mississippi_state,Feb 17,,Troy,Mississippi State,220.0,3.0,97.0,3.0,97.0,15.5,40.0,60.0,94.0,6.0,,,,,0.0,54.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_high_point_wake_forest,Feb 17,,High Point,Wake Forest,240.0,2.0,98.0,1.0,99.0,15.5,34.0,66.0,37.0,63.0,,,,,1.0,3.0,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_little_rock_memphis,Feb 17,,Little Rock,Memphis,114.0,16.0,84.0,84.0,16.0,14.5,29.0,71.0,95.0,5.0,,,,,68.0,66.0,True,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_unc_greensboro_davidson,Feb 17,,UNC Greensboro,Davidson,-115.0,58.0,42.0,75.0,25.0,14.5,23.0,77.0,57.0,43.0,,,,,17.0,34.0,True,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_south_carolina_wofford,Feb 17,,South Carolina,Wofford,-130.0,83.0,17.0,76.0,24.0,13.5,48.0,52.0,24.0,76.0,,,,,7.0,24.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_fiu_bethunecookman,Feb 17,,FIU,Bethune-Cookman,-125.0,83.0,17.0,41.0,59.0,13.5,74.0,26.0,85.0,15.0,,,,,42.0,11.0,True,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_florida_state_jacksonville,Feb 17,,Florida State,Jacksonville,-345.0,98.0,2.0,96.0,4.0,14.5,44.0,56.0,60.0,40.0,,,,,2.0,16.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_lamar_texas,Feb 17,,Lamar,Texas,325.0,1.0,99.0,4.0,96.0,14.5,57.0,43.0,48.0,52.0,,,,,3.0,9.0,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_san_diego_long_beach_state,Feb 17,,San Diego,Long Beach State,-145.0,72.0,28.0,96.0,4.0,13.5,65.0,35.0,98.0,2.0,,,,,24.0,33.0,True,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_missouri_florida_atlantic,Feb 17,,Missouri,Florida Atlantic,145.0,30.0,70.0,22.0,78.0,14.5,54.0,46.0,15.0,85.0,,,,,8.0,39.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_florida_stetson,Feb 17,,Florida,Stetson,-298.0,99.0,1.0,98.0,2.0,14.5,56.0,44.0,13.0,87.0,,,,,1.0,43.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_south_alabama_nicholls_state,Feb 17,,South Alabama,Nicholls State,-215.0,91.0,9.0,27.0,73.0,13.5,63.0,37.0,91.0,9.0,,,,,64.0,28.0,True,True,2,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,2.0,-2.0,2.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_southern_mississippi_southeastern_louisiana,Feb 17,,Southern Mississippi,Southeastern Louisiana,-220.0,95.0,5.0,98.0,2.0,14.5,34.0,66.0,13.0,87.0,,,,,3.0,21.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,12.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_cincinnati_auburn,Feb 17,,Cincinnati,Auburn,145.0,7.0,93.0,8.0,92.0,13.5,61.0,39.0,78.0,22.0,,,,,1.0,17.0,False,True,2,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,4.0,-4.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_sam_houston_houston_christian,Feb 17,,Sam Houston,Houston Christian,-125.0,70.0,30.0,29.0,71.0,14.5,57.0,43.0,99.0,1.0,,,,,41.0,42.0,True,True,2,0.0,2.0,-2.0,1.0,-1.0,0.0,-5.0,5.0,0.0,0.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_texas_tech_utrgv,Feb 17,,Texas Tech,UTRGV,-115.0,73.0,27.0,23.0,77.0,15.5,63.0,37.0,84.0,16.0,,,,,50.0,21.0,True,True,2,0.0,1.0,-1.0,2.0,-2.0,0.0,-5.0,5.0,-3.0,3.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_abilene_christian_dbu,Feb 17,,Abilene Christian,DBU,325.0,2.0,98.0,3.0,97.0,15.5,64.0,36.0,95.0,5.0,,,,,1.0,31.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,-2.0,2.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_louisianalafayette_rice,Feb 17,,Louisiana-Lafayette,Rice,-160.0,53.0,47.0,11.0,89.0,13.5,45.0,55.0,58.0,42.0,,,,,42.0,13.0,True,False,2,0.0,2.0,-2.0,0.0,0.0,0.0,-2.0,2.0,-14.0,14.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_ut_arlington_tcu,Feb 17,,UT Arlington,TCU,300.0,1.0,99.0,1.0,99.0,13.5,53.0,47.0,84.0,16.0,,,,,0.0,31.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,-2.0,2.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_uconn_arizona_state,Feb 17,,UConn,Arizona State,140.0,6.0,94.0,6.0,94.0,14.5,48.0,52.0,72.0,28.0,,,,,0.0,24.0,False,True,2,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,-3.0,3.0,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260217_lmu_usc,Feb 17,,LMU,USC,300.0,1.0,99.0,6.0,94.0,,,,,,,,,,5.0,,False,,2,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260218_usc_upstate_georgia,Feb 18,,USC Upstate,Georgia,350.0,,100.0,,100.0,,,,,,,,,,0.0,,False,,1,,,,,,,,,,,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260218_uc_davis_san_francisco,Feb 18,,UC Davis,San Francisco,100.0,29.0,71.0,22.0,78.0,,,,,,,,,,7.0,,False,,1,,,,,,,,,,,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260218_portland_csun,Feb 18,,Portland,CSUN,100.0,17.0,83.0,2.0,98.0,,,,,,,,,,15.0,,True,,1,,,,,,,,,,,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260218_minnesota_fgcu,Feb 18,,Minnesota,FGCU,-125.0,50.0,50.0,43.0,57.0,,,,,,,,,,7.0,,False,,1,,,,,,,,,,,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260218_mcneese_louisiana_tech,Feb 18,,McNeese,Louisiana Tech,195.0,,100.0,,100.0,,,,,,,,,,0.0,,False,,1,,,,,,,,,,,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260218_kansas_lamar,Feb 18,,Kansas,Lamar,-166.0,100.0,,100.0,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260218_lmu_usc,Feb 18,,LMU,USC,325.0,,100.0,,100.0,,,,,,,,,,0.0,,False,,1,,,,,,,,,,,,
2026-02-17T19:03:09.941726,vsin_dk,draftkings,cbase,cbase_20260218_santa_clara_san_jose_state,Feb 18,,Santa Clara,San Jose State,-160.0,100.0,,100.0,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2026-02-17T19:52:39.913952,vsin_dk,draftkings,cbase,cbase_20260217_western_carolina_usc_upstate,Feb 17,,Western Carolina,USC Upstate,110.0,27.0,73.0,42.0,58.0,15.5,31.0,69.0,85.0,15.0,,,,,15.0,54.0,True,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-17T19:52:39.913952,vsin_dk,draftkings,cbase,cbase_20260217_tulane_ucla,Feb 17,,Tulane,UCLA,340.0,3.0,97.0,13.0,87.0,15.5,31.0,69.0,47.0,53.0,,,,,10.0,16.0,False,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
